ts,value,pod
1692856239,0.0111263,webhosting-operator-549648bcc-22l2n
1692856254,0.0111263,webhosting-operator-549648bcc-22l2n
1692856269,0.01722391111111111,webhosting-operator-549648bcc-22l2n
1692856284,0.01722391111111111,webhosting-operator-549648bcc-22l2n
1692856299,0.03706453333333333,webhosting-operator-549648bcc-22l2n
1692856314,0.03706453333333333,webhosting-operator-549648bcc-22l2n
1692856329,0.05799463333333332,webhosting-operator-549648bcc-22l2n
1692856344,0.05799463333333332,webhosting-operator-549648bcc-22l2n
1692856359,0.07876084444444444,webhosting-operator-549648bcc-22l2n
1692856374,0.07876084444444444,webhosting-operator-549648bcc-22l2n
1692856389,0.08048475555555555,webhosting-operator-549648bcc-22l2n
1692856404,0.08048475555555555,webhosting-operator-549648bcc-22l2n
1692856419,0.07874925555555554,webhosting-operator-549648bcc-22l2n
1692856434,0.07874925555555554,webhosting-operator-549648bcc-22l2n
1692856449,0.08436608888888886,webhosting-operator-549648bcc-22l2n
1692856464,0.08436608888888886,webhosting-operator-549648bcc-22l2n
1692856479,0.08618261111111111,webhosting-operator-549648bcc-22l2n
1692856494,0.08618261111111111,webhosting-operator-549648bcc-22l2n
1692856509,0.09131839999999998,webhosting-operator-549648bcc-22l2n
1692856524,0.09131839999999998,webhosting-operator-549648bcc-22l2n
1692856539,0.08321724444444448,webhosting-operator-549648bcc-22l2n
1692856554,0.08321724444444448,webhosting-operator-549648bcc-22l2n
1692856569,0.08319249999999997,webhosting-operator-549648bcc-22l2n
1692856584,0.08319249999999997,webhosting-operator-549648bcc-22l2n
1692856599,0.08338404444444442,webhosting-operator-549648bcc-22l2n
1692856614,0.08338404444444442,webhosting-operator-549648bcc-22l2n
1692856629,0.0877674333333333,webhosting-operator-549648bcc-22l2n
1692856644,0.0877674333333333,webhosting-operator-549648bcc-22l2n
1692856659,0.09417476666666667,webhosting-operator-549648bcc-22l2n
1692856674,0.09417476666666667,webhosting-operator-549648bcc-22l2n
1692856689,0.09532734444444446,webhosting-operator-549648bcc-22l2n
1692856704,0.09532734444444446,webhosting-operator-549648bcc-22l2n
1692856719,0.09227199999999997,webhosting-operator-549648bcc-22l2n
1692856734,0.09227199999999997,webhosting-operator-549648bcc-22l2n
1692856749,0.08487879999999996,webhosting-operator-549648bcc-22l2n
1692856764,0.08487879999999996,webhosting-operator-549648bcc-22l2n
1692856779,0.09401831111111114,webhosting-operator-549648bcc-22l2n
1692856794,0.09401831111111114,webhosting-operator-549648bcc-22l2n
1692856809,0.09345524444444445,webhosting-operator-549648bcc-22l2n
1692856824,0.09345524444444445,webhosting-operator-549648bcc-22l2n
1692856839,0.0854828,webhosting-operator-549648bcc-22l2n
1692856854,0.0854828,webhosting-operator-549648bcc-22l2n
1692856869,0.08583069999999994,webhosting-operator-549648bcc-22l2n
1692856884,0.08583069999999994,webhosting-operator-549648bcc-22l2n
1692856899,0.0917689222222222,webhosting-operator-549648bcc-22l2n
1692856914,0.0917689222222222,webhosting-operator-549648bcc-22l2n
1692856929,0.10636423333333331,webhosting-operator-549648bcc-22l2n
1692856944,0.10636423333333331,webhosting-operator-549648bcc-22l2n
1692856959,0.09720804444444446,webhosting-operator-549648bcc-22l2n
1692856974,0.09720804444444446,webhosting-operator-549648bcc-22l2n
1692856989,0.0900287111111111,webhosting-operator-549648bcc-22l2n
1692857004,0.0900287111111111,webhosting-operator-549648bcc-22l2n
1692857019,0.08675976666666668,webhosting-operator-549648bcc-22l2n
1692857034,0.08675976666666668,webhosting-operator-549648bcc-22l2n
1692857049,0.08836451111111104,webhosting-operator-549648bcc-22l2n
1692857064,0.08836451111111104,webhosting-operator-549648bcc-22l2n
1692857079,0.11975056666666668,webhosting-operator-549648bcc-22l2n
1692857094,0.11975056666666668,webhosting-operator-549648bcc-22l2n
1692857109,0.12157256666666663,webhosting-operator-549648bcc-22l2n
1692857124,0.12157256666666663,webhosting-operator-549648bcc-22l2n
1692857139,0.1177113888888889,webhosting-operator-549648bcc-22l2n
1692856239,0.016488466666666663,webhosting-operator-549648bcc-jmhfj
1692856254,0.016488466666666663,webhosting-operator-549648bcc-jmhfj
1692856269,0.04267795555555555,webhosting-operator-549648bcc-jmhfj
1692856284,0.04267795555555555,webhosting-operator-549648bcc-jmhfj
1692856299,0.0797847,webhosting-operator-549648bcc-jmhfj
1692856314,0.0797847,webhosting-operator-549648bcc-jmhfj
1692856329,0.1335443111111111,webhosting-operator-549648bcc-jmhfj
1692856344,0.1335443111111111,webhosting-operator-549648bcc-jmhfj
1692856359,0.16162225555555554,webhosting-operator-549648bcc-jmhfj
1692856374,0.16162225555555554,webhosting-operator-549648bcc-jmhfj
1692856389,0.20130201111111107,webhosting-operator-549648bcc-jmhfj
