ts,value,pod
1692862285,0.01577436666666667,webhosting-operator-759985d858-7dsd7
1692862300,0.01580631111111111,webhosting-operator-759985d858-7dsd7
1692862315,0.01580631111111111,webhosting-operator-759985d858-7dsd7
1692862330,0.026244311111111092,webhosting-operator-759985d858-7dsd7
1692862345,0.026244311111111092,webhosting-operator-759985d858-7dsd7
1692862360,0.04671405555555554,webhosting-operator-759985d858-7dsd7
1692862375,0.04671405555555554,webhosting-operator-759985d858-7dsd7
1692862390,0.07912897777777775,webhosting-operator-759985d858-7dsd7
1692862405,0.07912897777777775,webhosting-operator-759985d858-7dsd7
1692862420,0.0900743111111111,webhosting-operator-759985d858-7dsd7
1692862435,0.0900743111111111,webhosting-operator-759985d858-7dsd7
1692862450,0.09138998888888888,webhosting-operator-759985d858-7dsd7
1692862465,0.09138998888888888,webhosting-operator-759985d858-7dsd7
1692862480,0.09324034444444444,webhosting-operator-759985d858-7dsd7
1692862495,0.09324034444444444,webhosting-operator-759985d858-7dsd7
1692862510,0.09985127777777777,webhosting-operator-759985d858-7dsd7
1692862525,0.09985127777777777,webhosting-operator-759985d858-7dsd7
1692862540,0.10014909999999998,webhosting-operator-759985d858-7dsd7
1692862555,0.10014909999999998,webhosting-operator-759985d858-7dsd7
1692862570,0.0943073111111111,webhosting-operator-759985d858-7dsd7
1692862585,0.0943073111111111,webhosting-operator-759985d858-7dsd7
1692862600,0.09222425555555555,webhosting-operator-759985d858-7dsd7
1692862615,0.09222425555555555,webhosting-operator-759985d858-7dsd7
1692862630,0.09189944444444442,webhosting-operator-759985d858-7dsd7
1692862645,0.09189944444444442,webhosting-operator-759985d858-7dsd7
1692862660,0.0923999666666667,webhosting-operator-759985d858-7dsd7
1692862675,0.0923999666666667,webhosting-operator-759985d858-7dsd7
1692862690,0.09156394502649795,webhosting-operator-759985d858-7dsd7
1692862705,0.09156394502649795,webhosting-operator-759985d858-7dsd7
1692862720,0.09731241111111116,webhosting-operator-759985d858-7dsd7
1692862735,0.09731241111111116,webhosting-operator-759985d858-7dsd7
1692862750,0.10182903333333328,webhosting-operator-759985d858-7dsd7
1692862765,0.10182903333333328,webhosting-operator-759985d858-7dsd7
1692862780,0.0970685831120198,webhosting-operator-759985d858-7dsd7
1692862795,0.0970685831120198,webhosting-operator-759985d858-7dsd7
1692862810,0.09615973333333332,webhosting-operator-759985d858-7dsd7
1692862825,0.09615973333333332,webhosting-operator-759985d858-7dsd7
1692862840,0.09421585555555556,webhosting-operator-759985d858-7dsd7
1692862855,0.09421585555555556,webhosting-operator-759985d858-7dsd7
1692862870,0.10480255555555551,webhosting-operator-759985d858-7dsd7
1692862885,0.10480255555555551,webhosting-operator-759985d858-7dsd7
1692862900,0.10895358888888884,webhosting-operator-759985d858-7dsd7
1692862915,0.10895358888888884,webhosting-operator-759985d858-7dsd7
1692862930,0.10190394444444441,webhosting-operator-759985d858-7dsd7
1692862945,0.10190394444444441,webhosting-operator-759985d858-7dsd7
1692862960,0.09879720000000007,webhosting-operator-759985d858-7dsd7
1692862975,0.09879720000000007,webhosting-operator-759985d858-7dsd7
1692862990,0.09398861111111105,webhosting-operator-759985d858-7dsd7
1692863005,0.09398861111111105,webhosting-operator-759985d858-7dsd7
1692863020,0.11214551111111112,webhosting-operator-759985d858-7dsd7
1692863035,0.11214551111111112,webhosting-operator-759985d858-7dsd7
1692863050,0.11717899999999998,webhosting-operator-759985d858-7dsd7
1692863065,0.11717899999999998,webhosting-operator-759985d858-7dsd7
1692863080,0.1276657,webhosting-operator-759985d858-7dsd7
1692863095,0.1276657,webhosting-operator-759985d858-7dsd7
1692863110,0.10740895555555548,webhosting-operator-759985d858-7dsd7
1692863125,0.10740895555555548,webhosting-operator-759985d858-7dsd7
1692863140,0.11788104444444433,webhosting-operator-759985d858-7dsd7
1692863155,0.11788104444444433,webhosting-operator-759985d858-7dsd7
1692863170,0.1150866222222223,webhosting-operator-759985d858-7dsd7
1692863185,0.1150866222222223,webhosting-operator-759985d858-7dsd7
1692862285,0.019008399999999998,webhosting-operator-759985d858-7qfb6
1692862300,0.023366855555555528,webhosting-operator-759985d858-7qfb6
1692862315,0.023366855555555528,webhosting-operator-759985d858-7qfb6
1692862330,0.06908732222222218,webhosting-operator-759985d858-7qfb6
1692862345,0.06908732222222218,webhosting-operator-759985d858-7qfb6
1692862360,0.11991137777777777,webhosting-operator-759985d858-7qfb6
1692862375,0.11991137777777777,webhosting-operator-759985d858-7qfb6
1692862390,0.17483265555555555,webhosting-operator-759985d858-7qfb6
1692862405,0.17483265555555555,webhosting-operator-759985d858-7qfb6
1692862420,0.18609507777777778,webhosting-operator-759985d858-7qfb6
