ts,value,namespace,pod
1707143753,0.013811129612333332,sharding-system,sharder-7d698479cd-rdjsx
1707143768,0.01361538,sharding-system,sharder-7d698479cd-rdjsx
1707143783,0.01689178,sharding-system,sharder-7d698479cd-rdjsx
1707143798,0.01689178,sharding-system,sharder-7d698479cd-rdjsx
1707143813,0.026144540000000004,sharding-system,sharder-7d698479cd-rdjsx
1707143828,0.02614558582343294,sharding-system,sharder-7d698479cd-rdjsx
1707143843,0.037618460000000006,sharding-system,sharder-7d698479cd-rdjsx
1707143858,0.032938260000000004,sharding-system,sharder-7d698479cd-rdjsx
1707143873,0.037425860000000005,sharding-system,sharder-7d698479cd-rdjsx
1707143888,0.028222740000000003,sharding-system,sharder-7d698479cd-rdjsx
1707143903,0.02827547999999999,sharding-system,sharder-7d698479cd-rdjsx
1707143918,0.03528804,sharding-system,sharder-7d698479cd-rdjsx
1707143933,0.03288516,sharding-system,sharder-7d698479cd-rdjsx
1707143948,0.024168819999999994,sharding-system,sharder-7d698479cd-rdjsx
1707143963,0.017366139999999995,sharding-system,sharder-7d698479cd-rdjsx
1707143978,0.029070099999999998,sharding-system,sharder-7d698479cd-rdjsx
1707143993,0.02875266,sharding-system,sharder-7d698479cd-rdjsx
1707144008,0.028978920000000005,sharding-system,sharder-7d698479cd-rdjsx
1707144023,0.03524237999999999,sharding-system,sharder-7d698479cd-rdjsx
1707144038,0.03188174,sharding-system,sharder-7d698479cd-rdjsx
1707144053,0.03385929999999998,sharding-system,sharder-7d698479cd-rdjsx
1707144068,0.028133359999999996,sharding-system,sharder-7d698479cd-rdjsx
1707144083,0.020459940000000003,sharding-system,sharder-7d698479cd-rdjsx
1707144098,0.029419639999999986,sharding-system,sharder-7d698479cd-rdjsx
1707144113,0.03295594000000001,sharding-system,sharder-7d698479cd-rdjsx
1707144128,0.022825799999999993,sharding-system,sharder-7d698479cd-rdjsx
1707144143,0.024588180000000008,sharding-system,sharder-7d698479cd-rdjsx
1707144158,0.025833820000000004,sharding-system,sharder-7d698479cd-rdjsx
1707144173,0.03156825999999999,sharding-system,sharder-7d698479cd-rdjsx
1707144188,0.02084617999999999,sharding-system,sharder-7d698479cd-rdjsx
1707144203,0.029476879999999994,sharding-system,sharder-7d698479cd-rdjsx
1707144218,0.03005096000000002,sharding-system,sharder-7d698479cd-rdjsx
1707144233,0.02792824000000003,sharding-system,sharder-7d698479cd-rdjsx
1707144248,0.02852170000000001,sharding-system,sharder-7d698479cd-rdjsx
1707144263,0.023671979999999985,sharding-system,sharder-7d698479cd-rdjsx
1707144278,0.029784899999999972,sharding-system,sharder-7d698479cd-rdjsx
1707144293,0.02005502,sharding-system,sharder-7d698479cd-rdjsx
1707144308,0.028157919999999982,sharding-system,sharder-7d698479cd-rdjsx
1707144323,0.02079618,sharding-system,sharder-7d698479cd-rdjsx
1707144338,0.034010640000000016,sharding-system,sharder-7d698479cd-rdjsx
1707144353,0.035201120000000044,sharding-system,sharder-7d698479cd-rdjsx
1707144368,0.02762736000000004,sharding-system,sharder-7d698479cd-rdjsx
1707144383,0.01813845999999998,sharding-system,sharder-7d698479cd-rdjsx
1707144398,0.02756442,sharding-system,sharder-7d698479cd-rdjsx
1707144413,0.02841131999999995,sharding-system,sharder-7d698479cd-rdjsx
1707144428,0.029121039999999994,sharding-system,sharder-7d698479cd-rdjsx
1707144443,0.03134278000000002,sharding-system,sharder-7d698479cd-rdjsx
1707144458,0.029465760000000004,sharding-system,sharder-7d698479cd-rdjsx
1707144473,0.02857756000000002,sharding-system,sharder-7d698479cd-rdjsx
1707144488,0.03436016000000002,sharding-system,sharder-7d698479cd-rdjsx
1707144503,0.02026446,sharding-system,sharder-7d698479cd-rdjsx
1707144518,0.027531740000000013,sharding-system,sharder-7d698479cd-rdjsx
1707144533,0.024539819999999962,sharding-system,sharder-7d698479cd-rdjsx
1707144548,0.032198860000000024,sharding-system,sharder-7d698479cd-rdjsx
1707144563,0.031017039999999982,sharding-system,sharder-7d698479cd-rdjsx
1707144578,0.031017039999999982,sharding-system,sharder-7d698479cd-rdjsx
1707144593,0.022528859999999967,sharding-system,sharder-7d698479cd-rdjsx
1707144608,0.03415906,sharding-system,sharder-7d698479cd-rdjsx
1707144623,0.03358142000000001,sharding-system,sharder-7d698479cd-rdjsx
1707144638,0.041658240000000006,sharding-system,sharder-7d698479cd-rdjsx
1707144653,0.04447578,sharding-system,sharder-7d698479cd-rdjsx
1707143753,0.009467285343750001,sharding-system,sharder-7d698479cd-xz7gx
1707143768,0.011135399216666668,sharding-system,sharder-7d698479cd-xz7gx
1707143783,0.01107698,sharding-system,sharder-7d698479cd-xz7gx
1707143798,0.014203060000000002,sharding-system,sharder-7d698479cd-xz7gx
1707143813,0.02102418,sharding-system,sharder-7d698479cd-xz7gx
1707143828,0.018752139999999997,sharding-system,sharder-7d698479cd-xz7gx
1707143843,0.021235519999999997,sharding-system,sharder-7d698479cd-xz7gx
1707143858,0.021716260000000005,sharding-system,sharder-7d698479cd-xz7gx
1707143873,0.015718440000000004,sharding-system,sharder-7d698479cd-xz7gx
1707143888,0.01223446,sharding-system,sharder-7d698479cd-xz7gx
1707143903,0.019389960000000005,sharding-system,sharder-7d698479cd-xz7gx
1707143918,0.016875079999999994,sharding-system,sharder-7d698479cd-xz7gx
1707143933,0.016024180000000002,sharding-system,sharder-7d698479cd-xz7gx
1707143948,0.01566261999999999,sharding-system,sharder-7d698479cd-xz7gx
1707143963,0.01918424000000001,sharding-system,sharder-7d698479cd-xz7gx
1707143978,0.021045340000000003,sharding-system,sharder-7d698479cd-xz7gx
1707143993,0.02134092000000001,sharding-system,sharder-7d698479cd-xz7gx
1707144008,0.01935789999999999,sharding-system,sharder-7d698479cd-xz7gx
1707144023,0.01935789999999999,sharding-system,sharder-7d698479cd-xz7gx
1707144038,0.01892346,sharding-system,sharder-7d698479cd-xz7gx
1707144053,0.023801419999999993,sharding-system,sharder-7d698479cd-xz7gx
1707144068,0.024353360000000015,sharding-system,sharder-7d698479cd-xz7gx
1707144083,0.02423502000000001,sharding-system,sharder-7d698479cd-xz7gx
1707144098,0.019437740000000012,sharding-system,sharder-7d698479cd-xz7gx
1707144113,0.019437740000000012,sharding-system,sharder-7d698479cd-xz7gx
